"DWA ID","DWA Title","FSHC_Rating"
"4.A.4.a.2.I12.D02","Confer with court staff to clarify information.",NA
"4.A.4.a.2.I13.D01","Discuss service options or needs with clients.",NA
"4.A.4.a.2.I13.D02","Confer with clients to exchange information.",NA
"4.A.4.a.2.I13.D03","Confer with clients to determine needs.",NA
"4.A.4.a.2.I13.D04","Confer with customers or users to assess problems.",NA
"4.A.4.a.2.I13.D05","Confer with customers or designers to determine order specifications.",NA
"4.A.4.a.2.I13.D06","Discuss designs or plans with clients.",NA
"4.A.4.a.3.I01.D01","Testify at legal or legislative proceedings.",NA
"4.A.4.a.3.I01.D02","Represent the interests of clients in legal proceedings.",NA
"4.A.4.a.3.I02.D01","Communicate health and wellness information to the public.",NA
"4.A.4.a.3.I02.D02","Present sustainable products or services information to the public.",NA
"4.A.4.a.3.I02.D03","Present information to the public.",NA
"4.A.4.a.3.I02.D04","Provide educational information to the public.",NA
"4.A.4.a.3.I02.D05","Provide technical information or assistance to public.",NA
"4.A.4.a.3.I02.D06","Explain project details to the general public.",NA
"4.A.4.a.3.I02.D07","Report news to the public.",NA
"4.A.4.a.3.I02.D08","Provide information to the general public.",NA
"4.A.4.a.3.I02.D09","Present social services program information to the public.",NA
"4.A.4.a.3.I02.D10","Inform viewers, listeners, or audiences.",NA
"4.A.4.a.3.I03.D01","Present food or beverage information or menus to customers.",NA
"4.A.4.a.3.I03.D02","Present business-related information to audiences.",NA
"4.A.4.a.3.I03.D03","Provide attraction or event information to patrons.",NA
"4.A.4.a.3.I03.D04","Discuss account status or activity with customers or patrons.",NA
"4.A.4.a.3.I03.D05","Provide customer service to clients or users.",NA
"4.A.4.a.3.I03.D06","Inform individuals or organizations of status or findings.",NA
"4.A.4.a.3.I03.D07","Provide notifications to customers or patrons.",NA
"4.A.4.a.3.I03.D08","Provide customers with general information or assistance.",NA
"4.A.4.a.3.I03.D09","Provide basic information to guests, visitors, or clients.",NA
"4.A.4.a.3.I03.D10","Provide patrons with directions to locales or attractions.",NA
"4.A.4.a.3.I03.D11","Answer telephones to direct calls or provide information.",NA
"4.A.4.a.3.I03.D12","Provide transportation information to passengers or customers.",NA
"4.A.4.a.4.I01.D01","Develop collaborative relationships between departments or with external organizations.",NA
"4.A.4.a.4.I01.D02","Develop business relationships.",NA
"4.A.4.a.4.I01.D03","Develop working relationships with others to facilitate program activities.",NA
"4.A.4.a.4.I01.D04","Establish interpersonal business relationships to facilitate work activities.",NA
"4.A.4.a.4.I01.D05","Develop professional relationships or networks.",NA
"4.A.4.a.5.I01.D01","Refer customers to appropriate personnel.",NA
"4.A.4.a.5.I01.D02","Refer patients to other healthcare practitioners or health resources.",NA
"4.A.4.a.5.I01.D03","Help clients get needed services or resources.",NA
"4.A.4.a.5.I01.D04","Arrange physical or mental health services for clients.",NA
"4.A.4.a.5.I01.D05","Refer individuals to educational or work programs.",NA
"4.A.4.a.5.I01.D06","Refer clients to community or social service programs.",NA
"4.A.4.a.5.I02.D01","Treat patients using psychological therapies.",NA
"4.A.4.a.5.I02.D02","Implement therapeutic programs to improve patient functioning.",NA
"4.A.4.a.5.I02.D03","Administer therapy treatments to patients using hands or physical treatment aids.",NA
"4.A.4.a.5.I02.D04","Administer therapeutic massages.",NA
"4.A.4.a.5.I02.D05","Treat patients using physical therapy techniques.",NA
"4.A.4.a.5.I03.D01","Give medications or immunizations.",NA
"4.A.4.a.5.I03.D02","Administer basic health care or medical treatments.",NA
"4.A.4.a.5.I03.D03","Administer anesthetics or sedatives to control pain.",NA
"4.A.4.a.5.I03.D04","Care for women during pregnancy and childbirth.",NA
"4.A.4.a.5.I03.D05","Provide basic health care services.",NA
"4.A.4.a.5.I03.D06","Administer non-intravenous medications.",NA
"4.A.4.a.5.I03.D07","Immunize patients.",NA
"4.A.4.a.5.I03.D08","Administer intravenous medications.",NA
"4.A.4.a.5.I03.D09","Administer blood or other fluids intravenously.",NA
"4.A.4.a.5.I03.D10","Administer medical substances for imaging or other procedures.",NA
"4.A.4.a.5.I03.D11","Apply bandages, dressings, or splints.",NA
"4.A.4.a.5.I04.D01","Care for plants or animals.",NA
"4.A.4.a.5.I04.D02","Care for animals.",NA
"4.A.4.a.5.I04.D03","Perform animal breeding procedures.",NA
"4.A.4.a.5.I04.D04","Provide care for animals.",NA
"4.A.4.a.5.I05.D01","Rescue people from hazardous situations.",NA
"4.A.4.a.5.I05.D02","Respond to emergencies to provide assistance.",NA
"4.A.4.a.5.I05.D03","Respond to transportation emergencies.",NA
"4.A.4.a.5.I05.D04","Assist others during emergencies.",NA
"4.A.4.a.5.I06.D01","Fit eyeglasses, contact lenses, or other vision aids.",NA
"4.A.4.a.5.I06.D02","Fit patients for assistive devices.",NA
"4.A.4.a.5.I07.D01","Provide first aid or rescue assistance in emergencies.",NA
"4.A.4.a.5.I07.D02","Administer first aid.",NA
"4.A.4.a.5.I07.D03","Treat medical emergencies.",NA
"4.A.4.a.5.I07.D04","Implement advanced life support techniques.",NA
"4.A.4.a.5.I08.D01","Assist individuals with paperwork.",NA
"4.A.4.a.5.I09.D01","Feed patients.",NA
"4.A.4.a.5.I09.D02","Assist patients with hygiene or daily living activities.",NA
"4.A.4.a.5.I09.D03","Assist clients in handling details of daily life.",NA
"4.A.4.a.5.I09.D04","Develop daily schedules for children or families.",NA
"4.A.4.a.5.I09.D05","Assist students with special educational needs.",NA
"4.A.4.a.5.I09.D06","Assist disabled or incapacitated individuals.",NA
"4.A.4.a.5.I09.D07","Assist individuals with special needs.",NA
"4.A.4.a.5.I09.D08","Provide for basic needs of children.",NA
"4.A.4.a.5.I09.D09","Assist patients with daily activities.",NA
"4.A.4.a.5.I10.D01","Assist motorists or pedestrians.",NA
"4.A.4.a.5.I10.D02","Greet customers, patrons, or visitors.",NA
"4.A.4.a.5.I10.D03","Assist customers to ensure comfort or safety.",NA
"4.A.4.a.5.I10.D04","Assist patrons with entering or exiting vehicles or other forms of transportation.",NA
"4.A.4.a.5.I10.D05","Make travel, accommodations, or entertainment arrangements for others.",NA
"4.A.4.a.5.I10.D06","Assist passengers during vehicle boarding.",NA
"4.A.4.a.5.I10.D07","Help patrons use library or archival resources.",NA
"4.A.4.a.5.I10.D08","Assist customers with seating arrangements.",NA
"4.A.4.a.5.I10.D09","Arrange services or reservations for patrons.",NA
"4.A.4.a.5.I10.D10","Assist customers with product selection.",NA
"4.A.4.a.5.I11.D01","Assist practitioners to perform medical procedures.",NA
"4.A.4.a.5.I11.D02","Hold patients to ensure proper positioning or safety.",NA
"4.A.4.a.5.I11.D03","Adjust positions of patients on beds or tables.",NA
"4.A.4.a.5.I11.D04","Position patients for treatment or examination.",NA
"4.A.4.a.5.I11.D05","Assist healthcare practitioners during examinations or treatments.",NA
"4.A.4.a.5.I11.D06","Assist healthcare practitioners during surgery.",NA
"4.A.4.a.5.I11.D07","Prepare patients physically for medical procedures.",NA
"4.A.4.a.5.I11.D08","Maintain sterile operative fields.",NA
"4.A.4.a.5.I12.D01","Care for patients with mental illnesses.",NA
"4.A.4.a.5.I12.D02","Treat acute illnesses, infections, or injuries.",NA
"4.A.4.a.5.I12.D03","Operate on patients to treat conditions.",NA
"4.A.4.a.5.I12.D04","Treat dental problems or diseases.",NA
"4.A.4.a.5.I12.D05","Treat animal injuries or illnesses.",NA
"4.A.4.a.5.I12.D06","Administer cancer treatments.",NA
"4.A.4.a.5.I12.D07","Treat chronic diseases or disorders.",NA
"4.A.4.a.5.I12.D08","Treat patients using alternative medical procedures.",NA
"4.A.4.a.6.I01.D01","Advocate for individual or community needs.",NA
"4.A.4.a.6.I02.D01","Merchandise healthcare products or services.",NA
"4.A.4.a.6.I02.D02","Sell agricultural products.",NA
"4.A.4.a.6.I02.D03","Customize financial products or services to meet customer needs.",NA
"4.A.4.a.6.I02.D04","Contract real estate to clients.",NA
"4.A.4.a.6.I02.D05","Sell products or services.",NA
"4.A.4.a.6.I02.D06","Customize energy products or services to meet customer needs.",NA
"4.A.4.a.6.I03.D01","Perform marketing activities.",NA
"4.A.4.a.6.I03.D02","Demonstrate products to consumers.",NA
"4.A.4.a.6.I03.D03","Promote environmental sustainability or conservation initiatives.",NA
"4.A.4.a.6.I03.D04","Market products, services, or events.",NA
"4.A.4.a.6.I03.D05","Contact current or potential customers to promote products or services.",NA
"4.A.4.a.6.I03.D06","Promote educational institutions or programs.",NA
"4.A.4.a.6.I03.D07","Deliver promotional presentations to current or prospective customers.",NA
"4.A.4.a.6.I03.D08","Promote agricultural or hunting activities.",NA
"4.A.4.a.6.I03.D09","Distribute promotional literature or samples to customers.",NA
"4.A.4.a.6.I03.D10","Promote products, activities, or organizations.",NA
"4.A.4.a.6.I03.D11","Model cosmetics, clothing, or accessories.",NA
"4.A.4.a.6.I03.D12","Promote products, services, or programs.",NA
"4.A.4.a.7.I01.D01","Resolve interpersonal conflicts.",NA
"4.A.4.a.7.I01.D02","Arbitrate disputes between parties to resolve legal conflicts.",NA
"4.A.4.a.7.I01.D03","Mediate disputes.",NA
"4.A.4.a.7.I02.D01","Negotiate sales or lease agreements for products or services.",NA
"4.A.4.a.7.I02.D02","Arrange collective bargaining agreements.",NA
"4.A.4.a.7.I02.D03","Negotiate labor disputes.",NA
"4.A.4.a.7.I02.D04","Negotiate contracts for transportation, distribution, or logistics services.",NA
"4.A.4.a.7.I02.D05","Negotiate purchases or contracts.",NA
"4.A.4.a.7.I02.D06","Negotiate financial arrangements.",NA
"4.A.4.a.7.I02.D07","Negotiate prices or other sales terms.",NA
"4.A.4.a.7.I02.D08","Negotiate contracts for environmental remediation, green energy, or renewable resources.",NA
"4.A.4.a.7.I02.D09","Negotiate agreements to resolve disputes.",NA
"4.A.4.a.7.I02.D10","Negotiate contracts with clients or service providers.",NA
"4.A.4.a.7.I02.D11","Negotiate project specifications.",NA
"4.A.4.a.7.I02.D12","Negotiate for services.",NA
"4.A.4.a.7.I03.D01","Resolve employee or contractor problems.",NA
"4.A.4.a.7.I03.D02","Resolve operational performance problems.",NA
"4.A.4.a.7.I03.D03","Resolve personnel problems.",NA
"4.A.4.a.7.I03.D04","Resolve issues affecting transportation operations.",NA
"4.A.4.a.8.I01.D01","Audition for roles.",NA
"4.A.4.a.8.I01.D02","Perform for recordings.",NA
"4.A.4.a.8.I01.D03","Perform music for the public.",NA
"4.A.4.a.8.I01.D04","Collaborate with others to prepare or perform artistic productions.",NA
"4.A.4.a.8.I01.D05","Entertain public with comedic or dramatic performances.",NA
"4.A.4.a.8.I01.D06","Perform dances.",NA
"4.A.4.a.8.I02.D01","Operate gaming equipment.",NA
"4.A.4.a.8.I02.D02","Conduct amusement or gaming activities.",NA
"4.A.4.a.8.I03.D01","Respond to customer problems or complaints.",NA
"4.A.4.a.8.I03.D02","Respond to customer inquiries.",NA
"4.A.4.a.8.I03.D03","Answer customer questions about goods or services.",NA
"4.A.4.a.8.I03.D04","Communicate with customers to resolve complaints or ensure satisfaction.",NA
"4.A.4.a.8.I03.D05","Resolve customer complaints or problems.",NA
"4.A.4.a.8.I03.D06","Correspond with customers to answer questions or resolve complaints.",NA
"4.A.4.b.3.I01.D01","Teach basic living or other adaptive skills to patients or caregivers.",NA
"4.A.4.b.3.I01.D02","Teach life skills or strategies to clients or their families.",NA
"4.A.4.b.3.I01.D03","Teach daily living skills or behaviors.",NA
"4.A.4.b.3.I01.D04","Teach life skills.",NA
"4.A.4.b.3.I02.D01","Teach vocational courses.",NA
"4.A.4.b.3.I02.D02","Teach classes in area of specialization.",NA
"4.A.4.b.3.I02.D03","Teach social science courses at the college level.",NA
"4.A.4.b.3.I02.D04","Lead classes or community events.",NA
"4.A.4.b.3.I02.D05","Guide class discussions.",NA
"4.A.4.b.3.I02.D06","Apply multiple teaching methods.",NA
"4.A.4.b.3.I02.D07","Teach online courses.",NA
"4.A.4.b.3.I02.D08","Instruct college students in social sciences or humanities disciplines.",NA
"4.A.4.b.3.I02.D09","Instruct college students in physical or life sciences.",NA
"4.A.4.b.3.I02.D10","Tutor students who need extra assistance.",NA
"4.A.4.b.3.I02.D11","Teach humanities courses at the college level.",NA
"4.A.4.b.3.I02.D12","Teach physical science or mathematics courses at the college level.",NA
"4.A.4.b.3.I02.D13","Read to students.",NA
"4.A.4.b.3.I03.D01","Educate the public about fire safety or prevention.",NA
"4.A.4.b.3.I03.D02","Teach safety standards or environmental compliance methods.",NA
"4.A.4.b.3.I03.D03","Provide safety training.",NA
"4.A.4.b.3.I04.D01","Train personnel to enhance job skills.",NA
"4.A.4.b.3.I04.D02","Train personnel on proper operational procedures.",NA
"4.A.4.b.3.I04.D03","Train others in operational procedures.",NA
"4.A.4.b.3.I04.D04","Train personnel.",NA
"4.A.4.b.3.I04.D05","Train sales personnel.",NA
"4.A.4.b.3.I04.D06","Instruct staff in work policies or procedures.",NA
"4.A.4.b.3.I04.D07","Train others on performance techniques.",NA
"4.A.4.b.3.I04.D08","Train staff members.",NA
"4.A.4.b.3.I04.D09","Train workers in farming, forestry, or hunting techniques.",NA
"4.A.4.b.3.I04.D10","Train food preparation or food service personnel.",NA
"4.A.4.b.3.I04.D11","Train employees on environmental awareness, conservation, or safety topics.",NA
"4.A.4.b.3.I04.D12","Train personnel in organizational or compliance procedures.",NA
"4.A.4.b.3.I04.D13","Train construction or extraction personnel.",NA
"4.A.4.b.3.I04.D14","Train employees in proper work procedures.",NA
"4.A.4.b.3.I04.D15","Train personnel in technical or scientific procedures.",NA
"4.A.4.b.3.I04.D16","Conduct employee training programs.",NA
"4.A.4.b.3.I04.D17","Train personnel on managerial topics.",NA
"4.A.4.b.3.I04.D18","Train others on work processes.",NA
"4.A.4.b.3.I04.D19","Train transportation or material moving personnel.",NA
"4.A.4.b.3.I04.D20","Train service staff.",NA
"4.A.4.b.3.I04.D21","Train staff members in social services skills.",NA
"4.A.4.b.3.I05.D01","Instruct workers to use equipment or perform technical procedures.",NA
"4.A.4.b.3.I05.D02","Instruct patients in the use of assistive equipment.",NA
"4.A.4.b.3.I05.D03","Teach others to use computer equipment or hardware.",NA
"4.A.4.b.3.I05.D04","Train others in computer interface or software use.",NA
"4.A.4.b.3.I05.D05","Teach others to use technology or equipment.",NA
"4.A.4.b.3.I05.D06","Demonstrate activity techniques or equipment use.",NA
"4.A.4.b.3.I05.D07","Train customers in the use of products.",NA
"4.A.4.b.3.I06.D01","Teach exercise or fitness techniques.",NA
"4.A.4.b.3.I06.D02","Engage patients in exercises or activities.",NA
"4.A.4.b.3.I06.D03","Teach physical education.",NA
"4.A.4.b.3.I06.D04","Teach medical procedures or medical equipment use to patients.",NA
"4.A.4.b.3.I06.D05","Train patients, family members, or caregivers in techniques for managing disabilities or illnesses.",NA
"4.A.4.b.3.I06.D06","Conduct health or safety training programs.",NA
"4.A.4.b.3.I06.D07","Teach health or hygiene practices.",NA
"4.A.4.b.3.I06.D08","Train medical providers.",NA
"4.A.4.b.3.I06.D09","Teach health management classes.",NA
"4.A.4.b.3.I06.D10","Teach medical procedures to healthcare personnel.",NA
"4.A.4.b.3.I06.D11","Train caregivers or other non-medical personnel.",NA
"4.A.4.b.4.I01.D01","Supervise maintenance workers.",NA
"4.A.4.b.4.I01.D02","Supervise engineering or other technical personnel.",NA
"4.A.4.b.4.I01.D03","Supervise trainees.",NA
"4.A.4.b.4.I01.D04","Supervise service workers.",NA
"4.A.4.b.4.I01.D05","Supervise production or support personnel.",NA
"4.A.4.b.4.I01.D06","Direct activities of subordinates.",NA
"4.A.4.b.4.I01.D07","Supervise information technology personnel.",NA
"4.A.4.b.4.I01.D08","Supervise clerical or administrative personnel.",NA
"4.A.4.b.4.I01.D09","Supervise activities of other legal personnel.",NA
"4.A.4.b.4.I01.D10","Supervise scientific or technical personnel.",NA
"4.A.4.b.4.I01.D11","Supervise medical support personnel.",NA
"4.A.4.b.4.I01.D12","Supervise workers providing client or patient services.",NA
"4.A.4.b.4.I01.D13","Supervise employees.",NA
"4.A.4.b.4.I01.D14","Supervise patient care personnel.",NA
"4.A.4.b.4.I01.D15","Supervise technical medical personnel.",NA
"4.A.4.b.4.I01.D16","Supervise sales or support personnel.",NA
"4.A.4.b.4.I01.D17","Supervise laboratory work.",NA
"4.A.4.b.4.I01.D18","Supervise student research or internship work.",NA
"4.A.4.b.4.I01.D19","Supervise workers performing environmentally sustainable activities.",NA
"4.A.4.b.4.I02.D01","Serve on institutional or departmental committees.",NA
"4.A.4.b.4.I03.D01","Manage content of broadcasts or presentations.",NA
"4.A.4.b.4.I03.D02","Direct productions or performances.",NA
"4.A.4.b.4.I03.D03","Coordinate musical rehearsals or performances.",NA
"4.A.4.b.4.I03.D04","Coordinate athletic or sporting events or activities.",NA
"4.A.4.b.4.I03.D05","Coordinate artistic activities.",NA
"4.A.4.b.4.I04.D01","Coordinate forestry or agricultural activities.",NA
"4.A.4.b.4.I04.D02","Manage agricultural or forestry operations.",NA
"4.A.4.b.4.I04.D03","Direct activities of agricultural, forestry, or fishery employees.",NA
"4.A.4.b.4.I05.D01","Supervise inmate activities.",NA
"4.A.4.b.4.I05.D02","Count prison inmates or personnel.",NA
"4.A.4.b.4.I06.D01","Direct surveying activities.",NA
"4.A.4.b.4.I06.D02","Direct technical activities or operations.",NA
"4.A.4.b.4.I06.D03","Coordinate design activities.",NA
"4.A.4.b.4.I06.D04","Coordinate software or hardware installation.",NA
"4.A.4.b.4.I06.D05","Direct scientific activities.",NA
"4.A.4.b.4.I06.D06","Direct natural resources management or conservation programs.",NA
"4.A.4.b.4.I06.D07","Manage information technology projects or system activities.",NA
"4.A.4.b.4.I06.D08","Manage scientific or technical project resources.",NA
"4.A.4.b.4.I06.D09","Direct medical science or healthcare programs.",NA
"4.A.4.b.4.I06.D10","Direct design or development activities.",NA
"4.A.4.b.4.I06.D11","Coordinate cross-disciplinary research programs.",NA
"4.A.4.b.4.I07.D01","Coordinate training activities.",NA
"4.A.4.b.4.I07.D02","Coordinate personnel recruitment activities.",NA
"4.A.4.b.4.I07.D03","Direct employee training programs.",NA
"4.A.4.b.4.I07.D04","Manage human resources activities.",NA
"4.A.4.b.4.I08.D01","Direct quality control activities.",NA
"4.A.4.b.4.I08.D02","Coordinate flight control or management activities.",NA
"4.A.4.b.4.I08.D03","Manage control system activities in organizations.",NA
"4.A.4.b.4.I09.D01","Manage budgets for personal services operations.",NA
"4.A.4.b.4.I09.D02","Direct financial operations.",NA
"4.A.4.b.4.I09.D03","Direct fundraising or financing activities.",NA
"4.A.4.b.4.I09.D04","Prepare operational budgets.",NA
"4.A.4.b.4.I09.D05","Manage organizational or project budgets.",NA
"4.A.4.b.4.I09.D06","Manage financial activities of the organization.",NA
"4.A.4.b.4.I09.D07","Manage budgets for appropriate resource allocation.",NA
"4.A.4.b.4.I09.D08","Manage organizational or program finances.",NA
"4.A.4.b.4.I09.D09","Prepare operational budgets for green energy or other green operations.",NA
"4.A.4.b.4.I09.D10","Prepare project budgets.",NA
"4.A.4.b.4.I10.D01","Direct natural resources extraction projects.",NA
"4.A.4.b.4.I10.D02","Direct construction or extraction personnel.",NA
"4.A.4.b.4.I10.D03","Direct construction activities.",NA
"4.A.4.b.4.I10.D04","Direct installation activities.",NA
"4.A.4.b.4.I10.D05","Coordinate construction project activities.",NA
"4.A.4.b.4.I10.D06","Coordinate construction or installation activities.",NA
"4.A.4.b.4.I10.D07","Manage construction activities.",NA
"4.A.4.b.4.I11.D01","Organize recreational activities or events.",NA
"4.A.4.b.4.I11.D02","Coordinate student extracurricular activities.",NA
"4.A.4.b.4.I11.D03","Coordinate special events or programs.",NA
"4.A.4.b.4.I11.D04","Host events.",NA
"4.A.4.b.4.I11.D05","Organize special events.",NA
"4.A.4.b.4.I11.D06","Manage outreach activities.",NA
"4.A.4.b.4.I12.D01","Direct operational or production activities.",NA
"4.A.4.b.4.I12.D02","Direct environmental development activities.",NA
"4.A.4.b.4.I12.D03","Direct sales, marketing, or customer service activities.",NA
"4.A.4.b.4.I12.D04","Direct equipment maintenance or repair activities.",NA
"4.A.4.b.4.I12.D05","Coordinate sales campaigns.",NA
"4.A.4.b.4.I12.D06","Direct funeral or mortuary activities.",NA
"4.A.4.b.4.I12.D07","Manage environmental sustainability projects.",NA
"4.A.4.b.4.I12.D08","Oversee business processes.",NA
"4.A.4.b.4.I12.D09","Coordinate logistics or other business operations.",NA
"4.A.4.b.4.I12.D10","Direct green energy production operations.",NA
"4.A.4.b.4.I12.D11","Manage guest services.",NA
"4.A.4.b.4.I12.D12","Manage operations, research, or logistics projects.",NA
"4.A.4.b.4.I12.D13","Coordinate activities of food service staff.",NA
"4.A.4.b.4.I12.D14","Direct operations of correctional facilities.",NA
"4.A.4.b.4.I12.D15","Coordinate timing of food production activities.",NA
"4.A.4.b.4.I12.D16","Coordinate shipping activities with external parties.",NA
"4.A.4.b.4.I12.D17","Direct administrative or support services.",NA
"4.A.4.b.4.I12.D18","Manage operations of artistic or entertainment departments or organizations.",NA
"4.A.4.b.4.I12.D19","Coordinate activities of production personnel.",NA
"4.A.4.b.4.I12.D20","Coordinate logistics for productions or events.",NA
"4.A.4.b.4.I12.D21","Direct maintenance or repair activities.",NA
"4.A.4.b.4.I12.D22","Manage food service operations or parts of operations.",NA
"4.A.4.b.4.I12.D23","Direct healthcare delivery programs.",NA
"4.A.4.b.4.I12.D24","Direct industrial production activities.",NA
"4.A.4.b.4.I12.D25","Direct maintenance and repair activities in green energy production facilities.",NA
"4.A.4.b.4.I12.D26","Direct energy production or management activities.",NA
"4.A.4.b.4.I12.D27","Direct facility maintenance or repair activities.",NA
"4.A.4.b.4.I12.D28","Manage clerical or administrative activities.",NA
"4.A.4.b.4.I12.D29","Arrange delivery of goods or services.",NA
"4.A.4.b.4.I12.D30","Direct passenger or freight transport activities.",NA
"4.A.4.b.4.I12.D31","Direct material handling or moving activities.",NA
"4.A.4.b.4.I12.D32","Coordinate project activities with other personnel or departments.",NA
"4.A.4.b.4.I12.D33","Direct department activities.",NA
"4.A.4.b.4.I12.D34","Coordinate reporting or editing activities.",NA
"4.A.4.b.4.I12.D35","Manage preparation of special meals or diets.",NA
"4.A.4.b.4.I12.D36","Coordinate resource procurement activities.",NA
"4.A.4.b.4.I12.D37","Coordinate operational activities.",NA
"4.A.4.b.4.I12.D38","Manage healthcare operations.",NA
"4.A.4.b.4.I12.D39","Direct organizational operations, projects, or services.",NA
"4.A.4.b.4.I13.D01","Plan employee work schedules.",NA
"4.A.4.b.4.I13.D02","Prepare staff schedules or work assignments.",NA
"4.A.4.b.4.I13.D03","Prepare activity or work schedules.",NA
"4.A.4.b.4.I13.D04","Prepare employee work schedules.",NA
"4.A.4.b.4.I13.D05","Assign class work to students.",NA
"4.A.4.b.4.I13.D06","Assign duties or work schedules to employees.",NA
"4.A.4.b.4.I14.D01","Coordinate regulatory documentation activities.",NA
"4.A.4.b.4.I14.D02","Coordinate safety or regulatory compliance activities.",NA
"4.A.4.b.4.I14.D03","Manage documentation to ensure organization or accuracy.",NA
"4.A.4.b.4.I15.D01","Direct emergency management activities.",NA
"4.A.4.b.4.I15.D02","Manage organizational security activities.",NA
"4.A.4.b.4.I15.D03","Direct fire fighting or prevention activities.",NA
"4.A.4.b.4.I15.D04","Coordinate enforcement of laws or regulations.",NA
"4.A.4.b.4.I15.D05","Direct security operations.",NA
"4.A.4.b.4.I16.D01","Direct criminal investigations.",NA
"4.A.4.b.4.I16.D02","Direct law enforcement activities.",NA
"4.A.4.b.4.I16.D03","Coordinate legal schedules or activities.",NA
"4.A.4.b.4.I16.D04","Direct courtroom activities or procedures.",NA
"4.A.4.b.5.I01.D01","Coach others.",NA
"4.A.4.b.5.I02.D01","Encourage patients during therapeutic activities.",NA
"4.A.4.b.5.I02.D02","Visit individuals in their homes to provide support or information.",NA
"4.A.4.b.5.I02.D03","Encourage students.",NA
"4.A.4.b.5.I02.D04","Interact with patients to build rapport or provide emotional support.",NA
"4.A.4.b.5.I02.D05","Support the professional development of others.",NA
"4.A.4.b.5.I02.D06","Encourage patients or clients to develop life skills.",NA
"4.A.4.b.6.I01.D01","Provide health and wellness advice to patients, program participants, or caregivers.",NA
"4.A.4.b.6.I01.D02","Advise patients on preventive care techniques.",NA
"4.A.4.b.6.I01.D03","Provide medical or cosmetic advice for clients.",NA
"4.A.4.b.6.I01.D04","Advise patients on effects of health conditions or treatments.",NA
"4.A.4.b.6.I01.D05","Advise patients on healthcare system processes.",NA
"4.A.4.b.6.I02.D01","Recommend types of assistive devices.",NA
"4.A.4.b.6.I02.D02","Advise customers on technical or procedural issues.",NA
"4.A.4.b.6.I02.D03","Advise customers on the use of products or services.",NA
"4.A.4.b.6.I02.D04","Recommend products or services to customers.",NA
"4.A.4.b.6.I03.D01","Advise others about environmental management or conservation.",NA
"4.A.4.b.6.I03.D02","Advise others regarding green practices or environmental concerns.",NA
"4.A.4.b.6.I03.D03","Advise others on green energy or related technologies.",NA
"4.A.4.b.6.I03.D04","Advise others about land management or conservation.",NA
"4.A.4.b.6.I04.D01","Provide technical guidance to other personnel.",NA
"4.A.4.b.6.I04.D02","Provide technical support for software maintenance or use.",NA
"4.A.4.b.6.I04.D03","Provide recommendations to others about computer hardware.",NA
"4.A.4.b.6.I04.D04","Advise others on the development or use of new technologies.",NA
"4.A.4.b.6.I04.D05","Provide technical support for computer network issues.",NA
"4.A.4.b.6.I04.D06","Recommend changes to improve computer or information systems.",NA
"4.A.4.b.6.I05.D01","Advise others on farming or forestry operations, regulations, or equipment.",NA
"4.A.4.b.6.I05.D02","Advise others on logistics topics.",NA
"4.A.4.b.6.I05.D03","Recommend personnel decisions or human resources activities.",NA
"4.A.4.b.6.I05.D04","Recommend packing or shipping methods.",NA
"4.A.4.b.6.I05.D05","Advise others on analytical techniques.",NA
"4.A.4.b.6.I05.D06","Advise others on issues related to repairs, installation, or equipment design.",NA
"4.A.4.b.6.I05.D07","Recommend organizational process or policy changes.",NA
"4.A.4.b.6.I05.D08","Advise others on human resources topics.",NA
"4.A.4.b.6.I05.D09","Recommend technical design or process changes to improve efficiency, quality, or performance.",NA
"4.A.4.b.6.I05.D10","Advise others on business or operational matters.",NA
"4.A.4.b.6.I05.D11","Advise others on ways to improve processes or products.",NA
"4.A.4.b.6.I05.D12","Recommend changes or corrective procedures.",NA
"4.A.4.b.6.I06.D01","Advise medical personnel regarding healthcare issues.",NA
"4.A.4.b.6.I06.D02","Advise communities or institutions regarding health or safety issues.",NA
"4.A.4.b.6.I06.D03","Advise clients or community groups on health issues.",NA
"4.A.4.b.6.I06.D04","Advise athletes, coaches, or trainers on exercise regimens, nutrition, or equipment use.",NA
"4.A.4.b.6.I06.D05","Advise others on healthcare matters.",NA
"4.A.4.b.6.I07.D01","Advise others on social or educational issues.",NA
"4.A.4.b.6.I07.D02","Advise students on academic or career matters.",NA
"4.A.4.b.6.I07.D03","Discuss child development and behavior with parents or guardians.",NA
"4.A.4.b.6.I07.D04","Counsel clients regarding educational or vocational issues.",NA
"4.A.4.b.6.I07.D05","Advise educators on curricula, instructional methods, or policies.",NA
"4.A.4.b.6.I07.D06","Advise others on career or personal development.",NA
"4.A.4.b.6.I07.D07","Advise others on educational matters.",NA
"4.A.4.b.6.I07.D08","Discuss student progress with parents or guardians.",NA
"4.A.4.b.6.I08.D01","Provide legal advice to clients.",NA
"4.A.4.b.6.I08.D02","Advise others on matters of public policy.",NA
"4.A.4.b.6.I08.D03","Recommend legal actions.",NA
"4.A.4.b.6.I08.D04","Advise others on legal or regulatory compliance matters.",NA
"4.A.4.b.6.I09.D01","Advise others on management of emergencies or hazardous situations or materials.",NA
"4.A.4.b.6.I09.D02","Recommend improvements to increase safety or reduce risks.",NA
"4.A.4.b.6.I09.D03","Advise others on health and safety issues.",NA
"4.A.4.b.6.I10.D01","Intervene in crisis situations to assist clients.",NA
